EGO_ID,ALTER_ID,EGO_UID,ALTER_UID,EGO_UID_str,K1,K2,K3,K3ant_1,K3ant_2,K4,K5_1,K5_2,K5_3,K5_4,K6,K7,K8,K8A_1,K8A_2,K9,K10,K10A,K11,K11A,K12,K13_1,K13_2,K13_3,K13_4,K13_5,K13_6,K13_7,K13_8,K13_9,K13_10,K14,K15,K16,K17_1,K17_2,K17_3,K18,K19,K20,K21,K22_1,K22_2,K22_3,K23_1,K23_2,K23_3,K23_4,K23_5,K24,K25,K26,K27_1,K27_2,interakciok_szama,QTAL2_min,QTAL2_max,QTAL3_min,QTAL3_max,QTAL3A_min,QTAL3A_max,QTAL4_min,QTAL4_max,QTAL5_min,QTAL5_max,date_TAL1_min,date_TAL1_max,tipus_min,tipus_max,Q6,Q7,Q7NT_1,Q7KAT,Q8,Q8B,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_other,Q10,Q10_other,Q11,Q12,Q13,Q14,Q15
34,1696,411266,18637322606880754,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,4,4, , , , ,2,2,4,4,11/6/2020,11/6/2020,samsung SM-A202F,samsung SM-A202F,1,26,0, ,3, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,1, ,2,4,3,3,4
34,1697,411266,18647322608525818,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,3,1,4,1,1, , ,2,5,3,5,11/6/2020,11/14/2020,samsung SM-A202F,samsung SM-A202F,2,30,0, ,3, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,2,3,3,3,4
34,1822,411266,20647323053515630,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,1,1,5,5, , ,4,4,4,4,11/7/2020,11/7/2020,samsung SM-A202F,samsung SM-A202F,2,40,0, ,4, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,4,3,2,2,3
34,2061,411266,24827325371410806,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,9,9, , , , ,3,3,3,3,11/10/2020,11/10/2020,samsung SM-A202F,samsung SM-A202F,1,30,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,2,2,2,2
34,2224,411266,27967325705358798,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,2,2, , , , ,2,2,3,3,11/11/2020,11/11/2020,samsung SM-A202F,samsung SM-A202F,1,25,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,6,2,2,2,2
34,2225,411266,27977325900298882,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,2,2,3, , , , ,3,3,3,3,11/11/2020,11/16/2020,samsung SM-A202F,samsung SM-A202F,2,45,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,3,2,2,2
34,2392,411266,30717327877254544,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,3,3, , , , ,4,4,5,5,11/14/2020,11/14/2020,samsung SM-A202F,samsung SM-A202F,1,38,0, ,2, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,1, ,6,3,2,2,4
34,2434,411266,32307328759420114,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,2,1,2,1,1, , ,4,5,5,5,11/15/2020,11/17/2020,samsung SM-A202F,samsung SM-A202F,1,67,0, ,4, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,3,4,4,4,4
34,2535,411266,34067329214280310,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,1,2,2, , , , ,2,2,3,3,11/16/2020,11/16/2020,samsung SM-A202F,samsung SM-A202F,1,40,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,3,2,2,2
34,2804,411266,4947314310823002,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,29,1,1,1,7, ,Szeged Auchan bevásárlóközpont,2,5,2,9,10/23/2020,11/17/2020,samsung SM-A202F,samsung SM-A202F,2,33,0, ,4, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,1,4,4,4,4
34,2805,411266,4957315725166776,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,3,1,1,1,1, , ,2,5,4,5,10/28/2020,10/31/2020,samsung SM-A202F,samsung SM-A202F,2, ,1,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,8,1,1,1,1
34,3207,411266,9027315978917898,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,13,1,1,1,7, ,Szeged,2,5,3,5,10/28/2020,11/15/2020,samsung SM-A202F,samsung SM-A202F,2,50,0, ,3, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,1,4,2,2,4
34,3208,411266,9037317988363574,411266,1,1985,Szeged,0,0,98,1,1,1,1,3,1,2, , ,4,1,2,1,1,3,5,1,10,1,7,7,5,3,7,7,2,6,1,6,4,7,1,2,1,4,5,4,5,5,5,3,3,2,10,1,2,5,5,15,1,4,1,1, , ,2,5,2,9,10/31/2020,11/17/2020,samsung SM-A202F,samsung SM-A202F,1,40,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,2,2,2,2
35,1218,412857,13127317987353776,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,2,1,2,5,5, , ,2,5,3,4,10/30/2020,11/4/2020,samsung SM-A750FN,samsung SM-A750FN,2,42,0, ,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,4,3,2,2,4
35,1219,412857,13137317989418061,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,4,1,4,1,5, , ,1,5,3,5,10/30/2020,11/5/2020,samsung SM-A750FN,samsung SM-A750FN,1,48,0, ,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,3,3,3,4,3
35,1389,412857,14867320541287178,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,2,1,1,2,2, , ,2,2,2,3,11/4/2020,11/5/2020,samsung SM-A750FN,samsung SM-A750FN,2,26,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,2,1,1,2
35,1390,412857,14877320543351463,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,4,1,4,1,1, , ,1,5,2,4,11/4/2020,11/5/2020,samsung SM-A750FN,samsung SM-A750FN,2,19,0, ,3, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,3, ,3,3,4,4,4
35,3125,412857,8247317406876834,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,2,1,1,2,2, , ,3,3,4,4,10/30/2020,11/4/2020,samsung SM-A750FN,samsung SM-A750FN,2, ,1,2,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,2,2,3
35,3126,412857,8257317408941119,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,7,1,2,1,1, , ,1,5,2,5,10/30/2020,11/5/2020,samsung SM-A750FN,samsung SM-A750FN,1,23,0, ,3, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,Párom,1,4,4,4,4
35,3127,412857,8267317411005404,412857,1,2000,Nyíregyháza,0,0,99,2,2,2,1,3,1,2, , ,2,1,3,1,1,1,7,6,8,3,9,1,7,5,5,3,2,5,3,5,6,7,2,1,1,3,4,5,4,4,4,3,1,1,6,3,3,2,2,5,1,3,2,9, , ,2,5,3,5,10/30/2020,11/5/2020,samsung SM-A750FN,samsung SM-A750FN,2,39,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,2,3,2
36,2165,415832,2677314231434368,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,12,2,3, , , , ,1,3,4,5,10/22/2020,10/26/2020,samsung SM-A217F,samsung SM-A217F,2,43,0, ,3, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,5, ,1,4,4,4,4
36,2166,415832,2687314235176856,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,3,1,2,2,2, , ,2,4,4,4,10/22/2020,10/22/2020,samsung SM-A217F,samsung SM-A217F,2,48,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,3,3,3,3
36,2167,415832,2697314237256016,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,6,1,3,7,7, ,Utazás,1,5,4,5,10/22/2020,10/26/2020,samsung SM-A217F,samsung SM-A217F,1,34,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,6, ,3,3,3,3,3
36,2171,415832,2707314252225968,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,2,2,3, , , , ,2,2,4,4,10/22/2020,10/24/2020,samsung SM-A217F,samsung SM-A217F,2,38,0, ,3, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,3,3,2,2,2
36,2177,415832,2717314269690912,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,1,2,2, , , , ,3,3,4,4,10/22/2020,10/22/2020,samsung SM-A217F,samsung SM-A217F,1,45,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,6, ,3,4,4,4,4
36,2185,415832,2727314418558768,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,2,1,1,2,2, , ,3,5,4,4,10/23/2020,10/23/2020,samsung SM-A217F,samsung SM-A217F,1,26,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,3,3,3,3,3
36,2192,415832,2737314509625976,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,2,2,2, , , , ,3,3,4,4,10/23/2020,10/26/2020,samsung SM-A217F,samsung SM-A217F,1,35,0, ,4, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,6, ,3,4,4,4,4
36,2199,415832,2747314512952632,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,1,3,3, , , , ,2,2,4,4,10/23/2020,10/23/2020,samsung SM-A217F,samsung SM-A217F,2,36,0, ,4, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,2,4,4,4,4
36,2200,415832,2757314604019840,415832,1,1984,Gyula,0,0,99,2,1,1,1,2,1,1,120,6,88,1,1,3,2,1,9,5,5,1,10,1,8,3,8,5,2,6,888,4,5,7,4,1,1,4,4,5,4,5,5,5,4,4,7,2,2,3,4,1,2,2, , , , ,2,2,3,3,10/23/2020,10/23/2020,samsung SM-A217F,samsung SM-A217F,1, ,1,7,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,4,3,3,3
37,1664,418247,18257314490585562,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,5,3,4, , , , ,2,3,5,5,10/23/2020,11/8/2020,samsung SM-A415F,samsung SM-A415F,2,27,0, ,3, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,1,4,3,3,4
37,1665,418247,18267314493931538,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,3,2,2, , , , ,2,3,3,4,10/23/2020,11/5/2020,samsung SM-A415F,samsung SM-A415F,2,45,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,2,2,3
37,1667,418247,18277314495604526,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,3,2,2, , , , ,2,3,3,5,10/23/2020,11/5/2020,samsung SM-A415F,samsung SM-A415F,1,35,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,4,2,3,3
37,1668,418247,18287314497277514,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,4,4,10/23/2020,10/23/2020,samsung SM-A415F,samsung SM-A415F,1,55,0, ,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,7, ,2,3,3,4,4
37,1669,418247,18297314498950502,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,10/23/2020,10/23/2020,samsung SM-A415F,samsung SM-A415F,2,48,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,2,3,3,3,3
37,1670,418247,18307314500623490,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,3,2,4, , , , ,3,3,2,9,10/23/2020,11/5/2020,samsung SM-A415F,samsung SM-A415F,1,46,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,3,2,3
37,1798,418247,20257323300122123,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,3,3,3,3,11/7/2020,11/7/2020,samsung SM-A415F,samsung SM-A415F,2,35,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,3,3,3,3,2
37,1799,418247,20267323301795111,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,4,4,11/7/2020,11/7/2020,samsung SM-A415F,samsung SM-A415F,1,23,0, ,3, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,3,4,4,4,4
37,1807,418247,20337323596240999,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,3,3, , , , ,3,3,5,5,11/7/2020,11/7/2020,samsung SM-A415F,samsung SM-A415F,2,54,0, ,4, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,1, ,5,4,4,4,4
37,1808,418247,20347323597913987,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,3,3, , , , ,2,2,4,4,11/7/2020,11/7/2020,samsung SM-A415F,samsung SM-A415F,1,29,0, ,3, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1, ,3,3,2,2,4
37,1875,418247,21467324142053334,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,3,3, , , , ,2,2,4,4,11/8/2020,11/8/2020,samsung SM-A415F,samsung SM-A415F,2,45,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,4,4,4,4
37,2009,418247,23807324233649427,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,4,4,11/8/2020,11/8/2020,samsung SM-A415F,samsung SM-A415F,1,35,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,3,1,3
37,2010,418247,23817325119496573,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,2,2,2, , , , ,2,2,5,5,11/9/2020,11/10/2020,samsung SM-A415F,samsung SM-A415F,1,28,0, ,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,3,3,3,4,4
37,2011,418247,23827325671164366,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,4,4,11/10/2020,11/10/2020,samsung SM-A415F,samsung SM-A415F,2,30,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,2,2,2,2
37,2012,418247,23837325677856318,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/10/2020,11/10/2020,samsung SM-A415F,samsung SM-A415F,2, ,1,5,1, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,1,1,1,2
37,2113,418247,25677326485909522,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,4,4,11/11/2020,11/11/2020,samsung SM-A415F,samsung SM-A415F,2,56,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,3,3,3,3
37,2114,418247,25687326491764980,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/11/2020,11/11/2020,samsung SM-A415F,samsung SM-A415F,1,55,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,3,2,3,2
37,2115,418247,25697326493437968,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/11/2020,11/11/2020,samsung SM-A415F,samsung SM-A415F,1,36,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,3,2,2,2
37,2135,418247,26207326553247289,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,5,5,11/11/2020,11/11/2020,samsung SM-A415F,samsung SM-A415F,1,38,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,1,4,4,4,4
37,2195,418247,27397327244609580,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/12/2020,11/12/2020,samsung SM-A415F,samsung SM-A415F,1,60,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,6,3,2,2,2
37,2213,418247,27757327328677227,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,4,4, , , , ,2,2,5,5,11/12/2020,11/12/2020,samsung SM-A415F,samsung SM-A415F,1,34,0, ,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,5, ,2,4,4,4,4
37,2265,418247,28687327913804780,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/13/2020,11/13/2020,samsung SM-A415F,samsung SM-A415F,1,50,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,3,2,2,3
37,2266,418247,28697327916732509,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,3,3, , , , ,9,9,3,3,11/13/2020,11/13/2020,samsung SM-A415F,samsung SM-A415F,1, ,1,5,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,7,2,1,1,2
37,2267,418247,28707327923006214,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/13/2020,11/13/2020,samsung SM-A415F,samsung SM-A415F,1,60,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,3,1,1,3
37,2272,418247,28767328038860633,418247,2,1974,Kiskunmajsa,0,0,98,2,2,2,1,3,1,1,120,6,2,1,2,1,1,1,9,7,7,1,10,1,7,7,6,8,2,6,3,2,3,4,888,1,1,4,5,3,4,5,3,5,2,3,7,2,4,3,3,1,2,2, , , , ,2,2,3,3,11/13/2020,11/13/2020,samsung SM-A415F,samsung SM-A415F,1,49,0, ,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5, ,5,3,2,2,2
